SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
LKOH,2007-10-08,24242,S,TRUE,-3.9991061993454786,0.00821582809522828,2148.15
LKOH,2007-10-08,24268,S,TRUE,-0.5309170376988879,0.00528596786357601,2148.58
LKOH,2007-10-08,24285,B,TRUE,100,7.0295513123507e-4,2145.05
LKOH,2007-10-08,24308,B,TRUE,0.09789753391449858,9.7527015068029e-4,2145.1
LKOH,2007-10-08,24313,S,TRUE,-0.0209741319039766,0.00148271750903556,2145.5
LKOH,2007-10-08,24326,B,TRUE,100,0.00161804583207485,2145.15
LKOH,2007-10-08,24341,S,TRUE,0.00495841020747914,0.00168828803097391,2146.89
LKOH,2007-10-08,24343,B,TRUE,100,0.0055393145028137,2145.28
LKOH,2007-10-08,24351,B,TRUE,4.956197576887227,0.00258729868096666,2146
LKOH,2007-10-08,24437,B,TRUE,0.1328670521375162,0.00830754950426077,2146.4
LKOH,2007-10-08,24466,S,TRUE,-64.83217719748238,0.00110162442714878,2147.95
LKOH,2007-10-08,24525,B,TRUE,-8.5302157840397e-4,0.00427379502773462,2152
LKOH,2007-10-08,24544,B,TRUE,100,1.7471822949447e-4,2146.55
LKOH,2007-10-08,24570,B,TRUE,0.03027973819672936,2.8826526987765e-4,2146.65
LKOH,2007-10-08,24581,B,TRUE,0.05789729536380876,0.00109735127395251,2147.02
LKOH,2007-10-08,24608,S,TRUE,0,4.7788546922883e-4,2147.88
LKOH,2007-10-08,24637,S,TRUE,0.04228923640860009,9.1734419465253e-4,2149.98
LKOH,2007-10-08,24644,B,TRUE,50.00279444092551,9.2152110942631e-4,2147.12
LKOH,2007-10-08,24677,B,TRUE,50.109444348712984,0.00178700633734697,2147.21
LKOH,2007-10-08,24685,S,TRUE,2.2877569602074e-4,0.00799308979270027,2147.87
LKOH,2007-10-08,24693,B,TRUE,3.5937179663154097,0.00254432029761323,2147.78
LKOH,2007-10-08,24705,B,TRUE,0.01024580620522349,0.00192226127602064,2147.22
LKOH,2007-10-08,24707,B,TRUE,-0.01031601467051263,0.00278188807746473,2151.03
LKOH,2007-10-08,24718,B,TRUE,0.05122831528699076,0.00244802753128941,2147.25
LKOH,2007-10-08,24724,B,TRUE,20.689655172413794,0.01328171969591809,2147.35
LKOH,2007-10-08,24778,S,TRUE,-0.00277902376694868,8.076173486095927e-5,2147.82
LKOH,2007-10-08,24795,S,TRUE,0,0.0017286438870286,2147.86
LKOH,2007-10-08,24831,S,TRUE,0,0.00210036529546868,2147.71
LKOH,2007-10-08,24874,S,TRUE,-91.66656318829288,0.00344757025191461,2147.55
LKOH,2007-10-08,24879,S,TRUE,-2.390707265482632,0.00116169061341506,2147.11
LKOH,2007-10-08,24954,B,TRUE,-0.07121346818899434,0.0032038678609894,2148.74
LKOH,2007-10-08,24984,B,TRUE,7.212713263661568,0.00220143446717943,2147.5
LKOH,2007-10-08,25006,S,TRUE,0,0.00176639492636204,2147.54
LKOH,2007-10-08,25033,S,TRUE,4.6565123652584e-4,2.4185300626272e-4,2147.53
LKOH,2007-10-08,25188,B,TRUE,-0.01075165991672125,0.00170791952289946,2149.7
LKOH,2007-10-08,25238,S,TRUE,-100,0.02696977614504436,2149.45
LKOH,2007-10-08,25261,B,TRUE,100,0.01979318630921037,2146.51
LKOH,2007-10-08,25265,S,TRUE,-0.29033463690444755,0.00875642338874036,2148.5
LKOH,2007-10-08,25372,B,TRUE,-4.820203087513899e-5,0.00481693665583804,2149
LKOH,2007-10-08,25377,B,TRUE,0.16955705548334812,0.00532740175505729,2146.77
LKOH,2007-10-08,25380,S,TRUE,-97.3684210526316,0.00202205299773736,2148.9
LKOH,2007-10-08,25425,B,TRUE,85.23859936148297,2.4361766406101e-4,2148.1
LKOH,2007-10-08,25448,S,TRUE,-50,0.00812539425171816,2148.5
LKOH,2007-10-08,25458,S,TRUE,-50,4.7902676340155e-4,2149.77
LKOH,2007-10-08,25538,S,TRUE,0,0.00299367768636841,2148.93
LKOH,2007-10-08,25572,B,TRUE,-0.03257328990227166,0.00199908590968408,2149
LKOH,2007-10-08,25584,B,TRUE,1.4038831077564518,2.3433036210894e-4,2148.55
LKOH,2007-10-08,25638,B,TRUE,2.488762340744846,0.00960616225408656,2149.55
LKOH,2007-10-08,25690,B,TRUE,-0.10974230570538696,9.851119463203514e-5,2148.67
LKOH,2007-10-08,25697,B,TRUE,-0.02686148978349822,0.00221737669651131,2149.27
LKOH,2007-10-08,25713,S,TRUE,-0.4772798335986069,7.4521759227579e-4,2149.2
LKOH,2007-10-08,25834,B,TRUE,5.403058141586559e-6,0.0180264749106337,2149.6
LKOH,2007-10-08,25859,B,TRUE,-0.06976744186046512,0.02609025228322697,2150
LKOH,2007-10-08,25937,B,TRUE,-2.3315906495999036e-5,0.00364702698502719,2150
LKOH,2007-10-08,25945,B,TRUE,5.5247207081193645e-5,0.00232364327457789,2150.55
LKOH,2007-10-08,25984,B,TRUE,0.00317299670391002,0.00107895249142068,2150.5
LKOH,2007-10-08,25989,S,TRUE,-100,4.4698730668464e-4,2150.89
LKOH,2007-10-08,26008,B,TRUE,0.01953942777390429,0.0059649496863894,2149.5
LKOH,2007-10-08,26030,B,TRUE,-1.5109648999527e-4,0.00795873864169779,2150.1
LKOH,2007-10-08,26032,S,TRUE,-100,0.01102951817453984,2149.99
LKOH,2007-10-08,26081,B,TRUE,-6.200310325526154e-5,0.0042279696538782,2150.43
LKOH,2007-10-08,26085,S,TRUE,0.00195452048011534,0.01002970765197266,2158.5
LKOH,2007-10-08,26151,S,TRUE,-0.01440882005707498,0.00560912842694674,2151.46
LKOH,2007-10-08,26162,B,TRUE,0.00612902294610638,0.00201486022250667,2152.2
LKOH,2007-10-08,26225,B,TRUE,0.00938557336632912,0.00461899557262979,2152.23
LKOH,2007-10-08,26250,S,TRUE,-3.122466163694009,0.01296345030060743,2188.9
LKOH,2007-10-08,26325,B,TRUE,-0.0141618725245625,0.00717413729043469,2153.67
LKOH,2007-10-08,26336,B,TRUE,-0.00814383752071008,0.00224907629711734,2153.7
LKOH,2007-10-08,26351,B,TRUE,2.8782606932294e-4,0.00648507565342047,2153.1
LKOH,2007-10-08,26358,S,TRUE,-100,0.00503406232858265,2153.93
LKOH,2007-10-08,26375,S,TRUE,0.01940183708356564,2.0326093570869e-4,2153.67
LKOH,2007-10-08,26385,B,TRUE,14.177442240846712,0.00959998714251946,2153.2
LKOH,2007-10-08,26646,B,TRUE,0.1299079198689226,0.00147050003851422,2154
LKOH,2007-10-08,26685,S,TRUE,-51.82927112278169,0.00507638809323883,2154.54
LKOH,2007-10-08,26706,B,TRUE,32.78750931731002,0.00422540401035207,2154.02
LKOH,2007-10-08,26709,B,TRUE,4.765020731514287,0.01606011579056794,2154.5
LKOH,2007-10-08,26716,B,TRUE,5.101888905219904,9.6531965323784e-4,2154.77
LKOH,2007-10-08,26902,B,TRUE,0.01160205866929028,1.1765188165669e-4,2154.79
LKOH,2007-10-08,27014,B,TRUE,100,7.1632659817453e-4,2155.2
LKOH,2007-10-08,27113,B,TRUE,-0.0083534434750248791,0.01391011987181154,2154.8
LKOH,2007-10-08,27127,S,TRUE,4.3868276955578474e-5,0.00333547969079432,2154.8
LKOH,2007-10-08,27138,S,TRUE,-100,0.01153613408479303,2155.95
LKOH,2007-10-08,27228,S,TRUE,-100,0.01495396989883577,2155.79
LKOH,2007-10-08,27295,B,TRUE,0.01778291290805594,0.01348852962990016,2155.51
LKOH,2007-10-08,27337,B,TRUE,0.009275577404685,0.00406953379772906,2156.2
LKOH,2007-10-08,27384,S,TRUE,-7.624372427026007,0.01638064561438218,2157.5
LKOH,2007-10-08,27406,B,TRUE,4.462318276420776,0.00164527677914405,2156.5
LKOH,2007-10-08,27483,S,TRUE,3.3867551385504e-4,0.00454018229554138,2155.95
LKOH,2007-10-08,27539,B,TRUE,0.00788738667681538,0.01820057299890269,2155.34
LKOH,2007-10-08,27609,B,TRUE,0.2764402120977,0.00137333857915038,2155
LKOH,2007-10-08,27639,B,TRUE,100,0.00230407403985463,2153.27
LKOH,2007-10-08,27669,S,TRUE,0.00603556339663443,3.1119775802827e-4,2153.9
LKOH,2007-10-08,27681,B,TRUE,19.945531995946393,0.00114150815503816,2153.33
LKOH,2007-10-08,27685,B,TRUE,0.00325082431617348,0.0013625920400069,2153.3
LKOH,2007-10-08,27741,B,TRUE,0.00464394847076466,0.00150348242842561,2153.34
LKOH,2007-10-08,27751,B,TRUE,9.947576273047105e-5,0.00274613363475828,2154.15
LKOH,2007-10-08,27769,B,TRUE,0.00464390533862935,0.00459307772692242,2153.36
LKOH,2007-10-08,27778,B,TRUE,0.01611501243214804,0.00165891908504375,2153.7
LKOH,2007-10-08,27808,B,TRUE,0.02553638005563132,0.00322378678674423,2153.79
LKOH,2007-10-08,27873,B,TRUE,0.00697071869985545,0.0011644724143424,2154.39
LKOH,2007-10-08,27964,B,TRUE,0.03083663982777482,8.0298240613951e-4,2153.8
LKOH,2007-10-08,28169,B,TRUE,100,0.00438890209494144,2155.11
LKOH,2007-10-08,28237,S,TRUE,-100,0.00755577282410811,2156.94
LKOH,2007-10-08,28245,S,TRUE,-100,0.00449882028228863,2156.89
LKOH,2007-10-08,28376,B,TRUE,100,0.00182123472611413,2155.52
LKOH,2007-10-08,28394,S,TRUE,0.02314155432634453,0.0068039163809308,2156.5
LKOH,2007-10-08,28458,S,TRUE,-0.00305616495853481,0.00164653970274803,2157.01
LKOH,2007-10-08,28477,S,TRUE,9.2722232009484e-4,2.5326676825193e-4,2156.98
LKOH,2007-10-08,28489,B,TRUE,100,0.00569308057679194,2155.67
LKOH,2007-10-08,28496,B,TRUE,9.090698262776186,7.1899630323769e-4,2156
LKOH,2007-10-08,28540,S,TRUE,-100,3.6446746130081e-4,2156.8
LKOH,2007-10-08,28576,B,TRUE,0,0.0049478851386435,2156
LKOH,2007-10-08,28610,B,TRUE,0,0.00104669842936465,2155.61
LKOH,2007-10-08,28621,S,TRUE,-100,0.00639883936790008,2156.53
LKOH,2007-10-08,28648,B,TRUE,19.99987854395444,0.0037085018549605,2156.54
LKOH,2007-10-08,28651,B,TRUE,6.474802612406612,4.8514943211301e-4,2156.01
LKOH,2007-10-08,28708,B,TRUE,1.2651618342333135,0.00485467012021757,2155.86
LKOH,2007-10-08,28731,S,TRUE,-1.0413970327455002,0.00285123367327487,2156.99
LKOH,2007-10-08,28735,B,TRUE,21.9745793236438,0.0020523069369298,2156.55
LKOH,2007-10-08,28761,B,TRUE,0.8024777050824747,3.2014371848507e-4,2157
LKOH,2007-10-08,28827,S,TRUE,-53.9367272248981,0.00181829478553586,2156.69
LKOH,2007-10-08,28886,B,TRUE,4.6381974110594e-4,7.4504470304792e-4,2156.01
LKOH,2007-10-08,28904,S,TRUE,-100,0.00199927421686767,2156
LKOH,2007-10-08,28912,B,TRUE,-0.02319109461966604,0.0046022521811675,2156
LKOH,2007-10-08,28947,S,TRUE,-100,6.4086636434446e-4,2156.55
LKOH,2007-10-08,28961,B,TRUE,19.062156561182405,8.3298035829709e-4,2156
LKOH,2007-10-08,28980,S,TRUE,1.535080602163306,1.019304652799e-4,2156.89
LKOH,2007-10-08,29047,S,TRUE,-100,0.0023679434319308,2156.65
LKOH,2007-10-08,29059,S,TRUE,-100,1.6842101846251e-4,2156.63
LKOH,2007-10-08,29064,B,TRUE,24.773410710258347,6.34580932042937e-5,2155.85
LKOH,2007-10-08,29129,B,TRUE,0.17917770994376642,0.00286311460865963,2156.5
LKOH,2007-10-08,29296,B,TRUE,100,0.00685136313045477,2156.6
LKOH,2007-10-08,29298,B,TRUE,82.23816743570588,0.00375318698305931,2156.61
LKOH,2007-10-08,29330,S,TRUE,0.00324554896141083,0.00592410518850198,2156.8
LKOH,2007-10-08,29338,B,TRUE,0.01623451922630497,0.00864157660895699,2155.9
LKOH,2007-10-08,29378,S,TRUE,0,0.00172558615164674,2156
LKOH,2007-10-08,29435,B,TRUE,-0.00286599771979917,5.8483100266257e-4,2156.19
LKOH,2007-10-08,29447,B,TRUE,0.00324734065995999,0.00499627953106068,2155.61
LKOH,2007-10-08,29472,S,TRUE,-100,8.7274949375064e-4,2156.1
LKOH,2007-10-08,29494,B,TRUE,0.0241220949111649,0.0015897711545047,2155.7
LKOH,2007-10-08,29519,B,TRUE,0.02041176088550183,6.3545176777125e-4,2155.62
LKOH,2007-10-08,29570,B,TRUE,0.01623376623376201,2.2629769507904e-4,2156
LKOH,2007-10-08,29585,B,TRUE,0,8.288888732323e-4,2156.01
LKOH,2007-10-08,29679,B,TRUE,-1.1081639546717e-4,7.6770890816834e-4,2157.9
LKOH,2007-10-08,29756,B,TRUE,81.13469820238039,0.00544879042737713,2158.2
LKOH,2007-10-08,29971,B,TRUE,0.00990866971730511,0.00195579255457267,2160.6
LKOH,2007-10-08,29977,S,TRUE,-16.666666666666668,0.00241981901446955,2161
LKOH,2007-10-08,29988,S,TRUE,-23.26235696396452,0.00833440211930351,2161.01
LKOH,2007-10-08,30163,B,TRUE,4.6274658609716e-4,0.01800367328607635,2161.01
LKOH,2007-10-08,30195,B,TRUE,6.8603135343103e-4,0.0036206614530776,2161.55
LKOH,2007-10-08,30254,S,TRUE,-3.213195720875119,0.00147542465157185,2161.95
LKOH,2007-10-08,30310,S,TRUE,0,0.00205225067093831,2161.6
LKOH,2007-10-08,30378,B,TRUE,0.01850481125092945,3.1684081587269e-4,2161.6
LKOH,2007-10-08,30431,B,TRUE,100,0.02088792716954273,2161.71
LKOH,2007-10-08,30441,B,TRUE,0,0.01480216360608174,2161.8
LKOH,2007-10-08,30450,S,TRUE,-6.992723626146096,0.0076653951370633,2162.85
LKOH,2007-10-08,30467,B,TRUE,10.525635646512852,0.00303959045082893,2162.77
LKOH,2007-10-08,30491,S,TRUE,5.8518600660482e-4,0.00655248932276489,2162.98
LKOH,2007-10-08,30581,B,TRUE,0.03513056534965069,0.0114218661897594,2163.45
LKOH,2007-10-08,30787,B,TRUE,0.00221479846624132,1.6601534970421e-4,2163.04
LKOH,2007-10-08,30889,B,TRUE,0.08733826247688875,0.00641788417548755,2164
LKOH,2007-10-08,30965,B,TRUE,0.0485201358563888,0.01478336092780234,2164.05
LKOH,2007-10-08,30974,S,TRUE,-4.057266327572058,0.0023286214941306,2165.04
LKOH,2007-10-08,31011,S,TRUE,-3.701428059629437,0.00405975760517846,2165.7
LKOH,2007-10-08,31113,S,TRUE,4.947890223301252,0.00876951853627577,2166.58
LKOH,2007-10-08,31133,S,TRUE,-6.260211368263249,0.00177817216816324,2166.5
LKOH,2007-10-08,31145,B,TRUE,50.000461836168235,0.00414382512577812,2165.27
LKOH,2007-10-08,31198,S,TRUE,-52.3807325320721,0.00734908384139933,2165.99
LKOH,2007-10-08,31205,S,TRUE,-7.4612238198641805,0.00478850701913896,2166
LKOH,2007-10-08,31227,S,TRUE,-4.382904313258718,0.00261400819238757,2165.9
LKOH,2007-10-08,31312,B,TRUE,7.391775693863236,0.00168659810044949,2164.3
LKOH,2007-10-08,31340,B,TRUE,-0.01662402911052796,0.00171864050482188,2165.54
LKOH,2007-10-08,31506,S,TRUE,0.03887164402170495,0.00380437513183723,2165.29
LKOH,2007-10-08,31709,B,TRUE,100,0.00265714259198806,2164.4
LKOH,2007-10-08,31774,B,TRUE,34.48368258319526,0.00512480583627465,2164.59
LKOH,2007-10-08,31879,B,TRUE,4.6167838561309e-4,0.00560949129568762,2166.01
LKOH,2007-10-08,31889,S,TRUE,-3.446044610549293,0.0070238612491568,2166.19
LKOH,2007-10-08,31897,B,TRUE,-0.0080369051283182,0.00554631614987624,2166
LKOH,2007-10-08,31908,B,TRUE,1.8269924753963e-4,0.0057759208240006,2165.16
LKOH,2007-10-08,31996,S,TRUE,0.03549595335873035,0.00485757522012051,2166.59
LKOH,2007-10-08,32059,B,TRUE,0.0494322292193597,0.00729136395685519,2166.21
LKOH,2007-10-08,32096,B,TRUE,0.20996337841947396,1.2169629783433e-4,2168.1
LKOH,2007-10-08,32139,S,TRUE,0.00184420182944653,0.00396398054326704,2168.96
LKOH,2007-10-08,32168,S,TRUE,-10.160957303610864,9.5649237732991e-4,2168.77
LKOH,2007-10-08,32179,B,TRUE,100,3.9699923335925e-4,2167.45
LKOH,2007-10-08,32232,S,TRUE,-100,0.00106113455581587,2168.7
LKOH,2007-10-08,32248,S,TRUE,-49.99077746011252,0.0012804859453352,2168.6
LKOH,2007-10-08,32266,B,TRUE,73.07064432245016,0.00377286678199531,2167.77
LKOH,2007-10-08,32268,S,TRUE,-22.029496151921492,1.791118168860628e-5,2168.5
LKOH,2007-10-08,32280,B,TRUE,0.35795008994880845,0.001332866931283,2167.9
LKOH,2007-10-08,32343,B,TRUE,-0.2243738507002616,0.06487533099386578,2195.1
LKOH,2007-10-08,32397,S,TRUE,-3.6761635706226783,0.00245117102793938,2167.88
LKOH,2007-10-08,32416,B,TRUE,9.790220954942896,0.01041356588498671,2167.21
LKOH,2007-10-08,32529,B,TRUE,0.00366107444751642,0.00228536156614651,2168.4
LKOH,2007-10-08,32553,S,TRUE,0.00159473985137548,0.00765700855308066,2168.8
LKOH,2007-10-08,32570,B,TRUE,0.04763545849221158,0.00203834764147931,2168.14
LKOH,2007-10-08,32572,S,TRUE,-1.3419630696365483,0.0039556192851327,2169
LKOH,2007-10-08,32626,B,TRUE,0.05986059285022253,0.00917911287177537,2168.5
LKOH,2007-10-08,32637,S,TRUE,-0.00415016208689265,0.00041129849226365003,2168.59
LKOH,2007-10-08,32690,B,TRUE,19.10238666251837,9.2630257351362e-4,2167.8
LKOH,2007-10-08,32897,S,TRUE,-100,0.01047105641645659,2169
LKOH,2007-10-08,32906,B,TRUE,0.06457564575646176,0.02757293809724233,2168
LKOH,2007-10-08,32916,B,TRUE,6.010078013106312,0.00414955858873606,2168.83
LKOH,2007-10-08,32998,B,TRUE,0.00461020699829003,0.00744011516635421,2169.1
LKOH,2007-10-08,33024,S,TRUE,-49.977408944213934,0.00929418682459641,2169
LKOH,2007-10-08,33087,B,TRUE,0.04640197851774985,0.00304829755103789,2170.01
LKOH,2007-10-08,33107,S,TRUE,-4.105358203836562,0.0027549871377985,2169.33
LKOH,2007-10-08,33115,S,TRUE,-34.494295952069045,0.00656603656804774,2170.98
LKOH,2007-10-08,33155,B,TRUE,0.00809675770273136,0.00337689750767115,2170.2
LKOH,2007-10-08,33158,S,TRUE,-7.1629033557199255,2.1327502286465e-4,2170.1
LKOH,2007-10-08,33211,S,TRUE,-100,0.00203723396101317,2170.97
LKOH,2007-10-08,33219,S,TRUE,-100,5.9702696522073e-4,2170.8
LKOH,2007-10-08,33254,B,TRUE,0.00272590684382971,0.0032905053864653,2170.02
LKOH,2007-10-08,33270,S,TRUE,-56.33418572430538,1.2937030736623e-4,2169.98
LKOH,2007-10-08,33344,S,TRUE,-1.391435229379877,7.1020873767513e-4,2169.6
LKOH,2007-10-08,33419,S,TRUE,0.04566144412205513,0.01202662127566651,2168.99
LKOH,2007-10-08,33444,S,TRUE,0.01407612591607109,0.00139847373819626,2168.8
LKOH,2007-10-08,33528,S,TRUE,-2.914014862433685,0.01276197138953328,2168
LKOH,2007-10-08,33584,B,TRUE,1.4668456905445022,0.00247313325557958,2168.61
LKOH,2007-10-08,33612,B,TRUE,-5.777724802385715e-5,0.0034880228853194,2168
LKOH,2007-10-08,33696,B,TRUE,0.1468214536535825,0.00178860360905753,2169.26
LKOH,2007-10-08,33702,B,TRUE,1.0028774933507598,0.04351256371219007,2168
LKOH,2007-10-08,33708,B,TRUE,83.92479139234081,7.908586440008e-4,2167.3
LKOH,2007-10-08,33743,S,TRUE,-6.743798522952091,7.0367172961995e-4,2168.03
LKOH,2007-10-08,33801,B,TRUE,20,0.00593637518732798,2168.9
LKOH,2007-10-08,33827,B,TRUE,0.00461233337945247,3.5624406786589e-4,2168.1
LKOH,2007-10-08,33932,S,TRUE,0.04599907585896002,0.01735536881468903,2170.99
LKOH,2007-10-08,33969,S,TRUE,-1.7675810326615662,0.00190161181319829,2169
LKOH,2007-10-08,34076,S,TRUE,-4.8256690971004685,0.00405916604447015,2169.01
LKOH,2007-10-08,34090,S,TRUE,-100,7.7139199148605e-4,2171.2
LKOH,2007-10-08,34152,B,TRUE,23.17856176440468,0.00447846182829553,2171
LKOH,2007-10-08,34196,S,TRUE,-0.00329100145138381,0.00382811218807176,2170.2
LKOH,2007-10-08,34201,B,TRUE,25.725165940741956,0.00170292839329383,2169.8
LKOH,2007-10-08,34236,B,TRUE,100,0.00207929402511738,2168.72
LKOH,2007-10-08,34348,B,TRUE,0.00109151266580796,0.04111058994626342,2169
LKOH,2007-10-08,34438,B,TRUE,2.6113861283052344,0.04439581094535662,2170
LKOH,2007-10-08,34631,B,TRUE,100,0.01086573277819462,2166.08
LKOH,2007-10-08,34647,S,TRUE,0.00507616555683816,0.01297800350676082,2166.99
LKOH,2007-10-08,34731,B,TRUE,0.01524017124410261,0.0040354223501577104,2165.33
LKOH,2007-10-08,34736,B,TRUE,0.02252100083327703,0.0019497342135139,2166
LKOH,2007-10-08,34748,B,TRUE,2.671848421312919,0.0049659042217263,2166.5
LKOH,2007-10-08,34758,B,TRUE,0.01204008863101376,0.00433880108443701,2165.35
LKOH,2007-10-08,34772,S,TRUE,-0.7983928531058222,0.00909212593081169,2166.69
LKOH,2007-10-08,34779,B,TRUE,1.236308081503562,3.9275917121716e-4,2166.01
LKOH,2007-10-08,34819,B,TRUE,100,2.1190453980161e-4,2165.51
LKOH,2007-10-08,34842,S,TRUE,-0.3800184991082288,0.00103043303735642,2166.08
LKOH,2007-10-08,34849,S,TRUE,-0.02401270826406506,0.00612803311556326,2165.52
LKOH,2007-10-08,34860,S,TRUE,-1,0.00508260552472473,2166.01
LKOH,2007-10-08,34865,B,TRUE,-9.14127423842668e-5,0.00305115975178561,2166
LKOH,2007-10-08,34870,B,TRUE,0.00415589213149661,0.00676227595351172,2165.6
LKOH,2007-10-08,34958,B,TRUE,100,0.01701454288974572,2165.51
LKOH,2007-10-08,34984,B,TRUE,0.00992068341627661,8.6399652129659e-4,2166.06
LKOH,2007-10-08,35111,S,TRUE,2.3077633689974773e-6,0.00552084522877621,2166.6
LKOH,2007-10-08,35149,B,TRUE,-0.1009138409605896,7.799290400863e-4,2165
LKOH,2007-10-08,35185,B,TRUE,0.40663749150763906,0.01450327955705736,2165.26
LKOH,2007-10-08,35201,B,TRUE,2.526762849906347,0.00113727503377049,2166
LKOH,2007-10-08,35232,S,TRUE,-28.57142857142857,0.00272708329365824,2166.11
LKOH,2007-10-08,35406,B,TRUE,0.00143013726848255,0.0081942219399769,2167.2
LKOH,2007-10-08,35471,B,TRUE,1.418838775422122,0.00105224561715908,2167.09
LKOH,2007-10-08,35488,B,TRUE,27.828282828282823,0.01380468443385409,2167
LKOH,2007-10-08,35511,B,TRUE,0.08724276759838327,0.00757374304667854,2167.15
LKOH,2007-10-08,35584,B,TRUE,0.00807262595603795,0.04944784714486268,2167.82
LKOH,2007-10-08,35599,B,TRUE,-0.04520295202952113,9.4576701276401e-4,2168
LKOH,2007-10-08,35602,S,TRUE,0.01578051557198229,1.2654946379532e-4,2168.82
LKOH,2007-10-08,35676,S,TRUE,-50,4.2189740433843e-4,2167.15
LKOH,2007-10-08,35703,S,TRUE,-100,6.1814262035725e-4,2168.64
LKOH,2007-10-08,35727,B,TRUE,0.6500052637583972,0.0054107315442107,2166.32
LKOH,2007-10-08,35752,B,TRUE,0.00145450123197952,0.00468409644768293,2167.08
LKOH,2007-10-08,35792,S,TRUE,-33.31988738609248,0.01137712565027835,2168.37
LKOH,2007-10-08,35796,S,TRUE,-100,3.0711276673917e-4,2167.93
LKOH,2007-10-08,35886,S,TRUE,0.01982964947637233,0.00167267916194813,2168.47
LKOH,2007-10-08,35940,B,TRUE,-0.04095479704797403,0.00190088864711268,2168
LKOH,2007-10-08,35971,B,TRUE,0.01615538712922967,0.0394944456944495,2166.46
LKOH,2007-10-08,35981,B,TRUE,100,0.00415341371233176,2166.47
LKOH,2007-10-08,36039,B,TRUE,100,6.921771805206e-4,2166.74
LKOH,2007-10-08,36043,S,TRUE,0.03459409594095941,0.00516696425024897,2168
LKOH,2007-10-08,36080,S,TRUE,0,0.08109930869959743,2167.87
LKOH,2007-10-08,36096,S,TRUE,0.00111170776348843,0.00135245292941645,2167.86
LKOH,2007-10-08,36116,B,TRUE,5.993716547325743e-5,0.02549719179346338,2166.78
LKOH,2007-10-08,36120,B,TRUE,0,0.01956797864525726,2167
LKOH,2007-10-08,36158,B,TRUE,100,0.00285956819736766,2167.1
LKOH,2007-10-08,36173,B,TRUE,0.00421400643243975,0.00531709200317237,2167.12
LKOH,2007-10-08,36235,B,TRUE,100,0.01820806877200566,2167
LKOH,2007-10-08,36243,B,TRUE,9.452312477878843,0.00931474530837611,2167.11
LKOH,2007-10-08,36266,B,TRUE,-0.00453301946812484,0.04298280960987465,2168
LKOH,2007-10-08,36287,B,TRUE,0,0.0036839806296369,2168
LKOH,2007-10-08,36306,B,TRUE,4.748364284266547e-5,0.00273418257849884,2167.01
LKOH,2007-10-08,36367,B,TRUE,0.04147847727901608,0.03034606999152404,2169.8
LKOH,2007-10-08,36394,B,TRUE,0.106341291769974,0.00683222457346232,2170.1
LKOH,2007-10-08,36396,B,TRUE,0.0230361667818475,0.00617119839203265,2170.5
LKOH,2007-10-08,36415,S,TRUE,-0.17985713761276834,0.00183206765855092,2170.5
LKOH,2007-10-08,36450,B,TRUE,0.08870211769907588,0.00129747983692771,2172.6
LKOH,2007-10-08,36464,B,TRUE,0.7810230160689232,0.00608025487691059,2172.44
LKOH,2007-10-08,36542,S,TRUE,-4.524572581535511,0.01582428029827608,2174.49
LKOH,2007-10-08,36549,S,TRUE,1.1773362766740207,0.0364357432928921,2174.4
LKOH,2007-10-08,36580,S,TRUE,-0.00459981600735552,1.2413948004484e-4,2174
LKOH,2007-10-08,36594,B,TRUE,4.8497056742939e-4,0.00718993194351248,2173.08
LKOH,2007-10-08,36598,S,TRUE,-1.9565099940479511,0.00290338214427227,2173.8
LKOH,2007-10-08,36602,S,TRUE,-4.828284950750284,6.1072818147776e-4,2174
LKOH,2007-10-08,36730,B,TRUE,-0.01872475665868022,0.03570779575491306,2173.98
LKOH,2007-10-08,36812,B,TRUE,0.05879976889133152,0.01565215346953968,2173.1
LKOH,2007-10-08,36844,B,TRUE,20.466623089015687,0.03194697945198058,2173.11
LKOH,2007-10-08,36977,S,TRUE,-5.004045874601076,0.003923798700401,2174
LKOH,2007-10-08,36996,B,TRUE,100,0.00415404698083259,2174.01
LKOH,2007-10-08,37053,S,TRUE,-8.246194856583358,0.00153005464099902,2175.99
LKOH,2007-10-08,37160,B,TRUE,96.15462458066678,0.07513088908651795,2174.01
LKOH,2007-10-08,37173,S,TRUE,0.00229890342307556,0.16753617488399442,2174.95
LKOH,2007-10-08,37248,B,TRUE,3.229814217773093,0.00726281681150921,2173.2
LKOH,2007-10-08,37360,S,TRUE,-26.22916886447137,0.00294529825270853,2173.99
LKOH,2007-10-08,37366,S,TRUE,-0.12120425854074011,0.00542953540557228,2174.1
LKOH,2007-10-08,37378,B,TRUE,7.379901430043975,6.1491204560753e-4,2169.3
LKOH,2007-10-08,37381,S,TRUE,0.00598014591554444,0.01330203344480946,2173.86
LKOH,2007-10-08,37386,S,TRUE,-4.0175809461500505,4.73777143536e-4,2175.01
LKOH,2007-10-08,37402,S,TRUE,-8.969061196797997,0.05661425065208049,2173.9
LKOH,2007-10-08,37448,S,TRUE,0.07176736333147529,0.07518327605474791,2173.69
LKOH,2007-10-08,37501,B,TRUE,0.00119703907781047,0.05723587010431175,2172.09
