,Unnamed: 0,DATE,SECCODE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO,GROUP
401,4108,2007-10-08,LKOH,15677,B,T,0.034039124530081,0.0006617718437608,2156.95,0
402,4129,2007-10-08,LKOH,15771,B,T,0.6981665906099827,0.001657220828712,2157.83,0
403,4133,2007-10-08,LKOH,15779,B,T,0.0023169601482881,0.0009834396976953,2158.0,0
404,4141,2007-10-08,LKOH,15814,B,T,0.1269195877629585,0.0020391581497671,2159.7,0
405,4144,2007-10-08,LKOH,15827,B,T,0.01782914586953,0.0004915105263805,2158.97,0
406,4150,2007-10-08,LKOH,15867,S,T,-12.082696976964648,0.0020976333592404,2158.98,0
407,4162,2007-10-08,LKOH,15947,B,T,0.0005909446863557,0.002503005357037,2158.07,0
408,4165,2007-10-08,LKOH,15965,B,T,-0.00833800415973,0.0045434498210407,2158.79,0
409,4174,2007-10-08,LKOH,16003,S,T,-14.60520268043906,0.0001345515158967,2166.75,0
410,4175,2007-10-08,LKOH,16007,S,T,-47.365444190383215,0.0033871021438786,2158.89,0
411,4180,2007-10-08,LKOH,16029,B,T,0.0,0.0052608028455539,2158.11,0
412,4195,2007-10-08,LKOH,16083,S,T,-2.899626722733832,0.0143019080476412,2166.0,0
413,4203,2007-10-08,LKOH,16152,S,T,-100.0,0.0020184933460601,2157.74,1
414,4221,2007-10-08,LKOH,16216,S,T,-53.720795061448015,0.0206204827179623,2158.9,0
415,4239,2007-10-08,LKOH,16274,B,T,0.1150722848360252,0.0006752759145198,2158.0,0
416,4244,2007-10-08,LKOH,16290,S,T,-0.4165685128771899,0.0003035289630788,2157.63,0
417,4246,2007-10-08,LKOH,16294,B,T,4.264779117274087e-05,0.0006345770847199,2157.53,0
418,4255,2007-10-08,LKOH,16338,B,T,100.0,0.0062465287444893,2157.22,3
419,4257,2007-10-08,LKOH,16343,B,T,5.989206275495072,0.001142105009322,2157.53,0
420,4271,2007-10-08,LKOH,16402,B,T,0.4946808942076792,0.0017200783850466,2157.6,0
421,4282,2007-10-08,LKOH,16460,B,T,-0.0080337665387448,0.0014716393943503,2157.56,0
422,4286,2007-10-08,LKOH,16470,B,T,16.66890093427413,0.0015755245932212,2157.12,0
423,4289,2007-10-08,LKOH,16478,S,T,-0.0018539976825012,0.0006030157641596,2157.5,0
424,4292,2007-10-08,LKOH,16489,B,T,0.0936477176845825,0.0001500620092538,2157.02,0
425,4294,2007-10-08,LKOH,16507,S,T,0.0017362574380957,0.018405282054836,2157.2,0
426,4296,2007-10-08,LKOH,16511,B,T,-0.0043953549888528,6.463899318565172e-05,2157.45,0
427,4306,2007-10-08,LKOH,16547,S,T,0.0093502416290262,0.0096723557819568,2157.7,0
428,4312,2007-10-08,LKOH,16565,S,T,0.013440860215052,0.0008098210478935,2157.6,0
429,4317,2007-10-08,LKOH,16581,S,T,0.0639658848614123,0.0007537658667926,2157.4,0
430,4319,2007-10-08,LKOH,16587,S,T,0.0321904438160787,0.0049088191081384,2157.3,0
431,4326,2007-10-08,LKOH,16618,S,T,0.0124892106024295,0.0011426706391254,2157.1,0
432,4329,2007-10-08,LKOH,16632,S,T,0.0694758007565022,0.0004205877907297,2157.18,0
433,4339,2007-10-08,LKOH,16686,B,T,0.0381721178810578,0.0005351482518022,2157.0,0
434,4343,2007-10-08,LKOH,16701,B,T,0.0072113902071606,0.0068589395576065,2156.0,0
435,4351,2007-10-08,LKOH,16725,B,T,100.0,4.080853399196799e-05,2156.0,3
436,4353,2007-10-08,LKOH,16730,B,T,2.2670603439521444,8.877989185618352e-05,2157.79,0
437,4356,2007-10-08,LKOH,16743,S,T,0.0004636111600368,0.004671768657321,2156.98,0
438,4359,2007-10-08,LKOH,16755,S,T,0.000463613309421,0.0062263508036461,2156.97,0
439,4374,2007-10-08,LKOH,16821,B,T,5.88492470894808,0.0022242847686957,2156.01,0
440,4377,2007-10-08,LKOH,16840,B,T,0.0018552531492905,0.0026661090520923,2156.04,0
441,4401,2007-10-08,LKOH,16923,B,T,0.0449696570716062,0.002846806787182,2157.01,0
442,4418,2007-10-08,LKOH,16993,S,T,-100.0,0.0129690152696376,2158.82,1
443,4430,2007-10-08,LKOH,17030,S,T,-100.0,0.0007397965567547,2158.77,1
444,4432,2007-10-08,LKOH,17035,S,T,-1.2494973039039212,0.0019351247347968,2158.5,0
445,4437,2007-10-08,LKOH,17050,B,T,-0.0265191184533401,0.0111737553167581,2158.76,0
446,4445,2007-10-08,LKOH,17073,S,T,-100.0,0.0110932783169762,2158.5,1
447,4449,2007-10-08,LKOH,17087,S,T,0.0016800673248865,0.014531789908069,2158.49,0
448,4460,2007-10-08,LKOH,17146,S,T,5.683188804017908e-05,0.0004697276911772,2157.97,0
449,4464,2007-10-08,LKOH,17166,B,T,0.0056639208759104,0.0009549542457697,2158.3,0
450,4475,2007-10-08,LKOH,17201,S,T,-3.79972901626801,0.0041949766899263,2158.51,0
451,4479,2007-10-08,LKOH,17213,B,T,0.0245503351352234,1.0140509680986727e-05,2158.83,0
452,4500,2007-10-08,LKOH,17304,S,T,0.0671747237728946,0.0070376723403007,2158.55,0
453,4503,2007-10-08,LKOH,17314,B,T,0.0,0.0647832415378354,2179.01,4
454,4515,2007-10-08,LKOH,17368,S,T,-100.0,0.0078364970438994,2158.4,1
455,4517,2007-10-08,LKOH,17376,S,T,-33.311711377781904,0.0548934683440608,2158.3,0
456,4524,2007-10-08,LKOH,17403,B,T,-0.0339170480338146,0.0048766123510748,2157.1,0
457,4526,2007-10-08,LKOH,17407,B,T,1.0403480670537633,0.0093392807051625,2157.0,0
458,4527,2007-10-08,LKOH,17409,S,T,-100.0,0.0210401648139239,2158.0,1
459,4542,2007-10-08,LKOH,17466,S,T,0.0046341565139978,0.0032007871415499,2157.89,0
460,4551,2007-10-08,LKOH,17499,S,T,-100.0,6.195875873711371e-05,2157.8,1
461,4556,2007-10-08,LKOH,17514,B,T,0.0256261327227259,0.0026832329960091,2157.01,0
462,4561,2007-10-08,LKOH,17535,S,T,-0.4552173316291197,0.0013556882782408,2158.0,0
463,4563,2007-10-08,LKOH,17539,S,T,0.0004634371278121,0.011693571320172,2157.79,0
464,4568,2007-10-08,LKOH,17555,S,T,-90.90411928526588,0.0113791373675932,2157.7,1
465,4572,2007-10-08,LKOH,17570,S,T,-100.0,0.0335502863220884,2157.6,1
466,4579,2007-10-08,LKOH,17593,S,T,-0.0270600371387199,0.0101078818413127,2157.1,0
467,4589,2007-10-08,LKOH,17635,S,T,0.0139036937479808,0.0098150669000595,2157.7,0
468,4603,2007-10-08,LKOH,17678,S,T,0.004636283555098,0.0221605009122602,2156.9,0
469,4616,2007-10-08,LKOH,17715,B,T,57.86451566847169,0.000616978262705,2157.0,0
470,4625,2007-10-08,LKOH,17747,B,T,90.90921739130437,0.0010778157243845,2156.25,3
471,4637,2007-10-08,LKOH,17782,B,T,100.0,0.0033901797713872,2156.26,3
472,4662,2007-10-08,LKOH,17883,S,T,-3.191719028735688,0.0078066037346363,2157.64,0
473,4677,2007-10-08,LKOH,17931,S,T,4.8649920988236905,0.0017824647512959,2157.09,0
474,4693,2007-10-08,LKOH,18003,S,T,0.0458970792767631,0.0010134740846623,2157.0,0
475,4711,2007-10-08,LKOH,18064,S,T,-100.0,0.0184115771134787,2156.95,1
476,4717,2007-10-08,LKOH,18097,S,T,0.0051000537823701,0.0343160787904221,2156.84,0
477,4752,2007-10-08,LKOH,18225,S,T,-0.017648065928289,0.004358255085037,2157.1,0
478,4756,2007-10-08,LKOH,18248,S,T,0.0219720095390312,0.0747571193096182,2156.7,0
479,4761,2007-10-08,LKOH,18269,B,T,0.0265114861013564,0.0238938630830567,2155.4,0
480,4772,2007-10-08,LKOH,18305,S,T,-20.759252801162702,0.005282987782472,2156.89,0
481,4774,2007-10-08,LKOH,18311,B,T,100.0,0.0007048115402594,2155.51,3
482,4796,2007-10-08,LKOH,18386,B,T,82.35288579371147,0.0039198488340081,2155.74,3
483,4797,2007-10-08,LKOH,18389,S,T,0.0,0.0903177642921682,2156.0,2
484,4823,2007-10-08,LKOH,18484,S,T,5.009528490418186,0.0003872440736205,2156.69,0
485,4827,2007-10-08,LKOH,18500,S,T,0.0580364390315198,0.0096163178516272,2156.97,0
486,4836,2007-10-08,LKOH,18529,S,T,-50.08040894584047,0.0205347427164091,2155.99,0
487,4859,2007-10-08,LKOH,18619,S,T,-0.9099325127104054,0.0111157839800521,2154.21,0
488,4864,2007-10-08,LKOH,18637,S,T,-42.087038650197904,0.0070750837607238,2171.19,4
489,4873,2007-10-08,LKOH,18679,S,T,0.0966960981098972,0.1218637326196004,2155.9,2
490,4877,2007-10-08,LKOH,18695,S,T,-74.99895634749454,0.0815135304449887,2155.89,1
491,4892,2007-10-08,LKOH,18774,S,T,-0.0023181592540806,0.0149434567408445,2153.52,0
492,4909,2007-10-08,LKOH,18841,S,T,0.0108959483300234,0.0027227852372155,2156.77,0
493,4916,2007-10-08,LKOH,18878,B,T,100.0,0.106860956635614,2154.11,2
494,4952,2007-10-08,LKOH,18998,S,T,-50.484537418048674,0.0115142450529463,2155.89,0
495,4969,2007-10-08,LKOH,19072,B,T,-0.0012855188062423,0.0504737592629868,2155.0,0
496,4973,2007-10-08,LKOH,19083,B,T,97.56175683666956,0.0863330002606253,2154.21,3
497,4975,2007-10-08,LKOH,19090,S,T,0.0052190674570352,0.0018127450224796,2155.58,0
498,4986,2007-10-08,LKOH,19135,S,T,0.0,0.0001484353179633,2155.0,0
499,4987,2007-10-08,LKOH,19137,B,T,6.24343353664174e-05,0.0019281698313297,2154.34,0
500,4993,2007-10-08,LKOH,19161,S,T,-100.0,0.0005301043338278,2154.94,1
501,4998,2007-10-08,LKOH,19182,S,T,0.0329573411316917,0.0009777067349642,2154.3,0
502,5001,2007-10-08,LKOH,19192,S,T,-7.912982981935293,0.0078327401860636,2156.1,0
503,5014,2007-10-08,LKOH,19269,S,T,-100.0,0.0012074309071913,2154.98,1
504,5019,2007-10-08,LKOH,19294,B,T,-0.0151230983365065,0.0040827898743784,2151.01,0
505,5024,2007-10-08,LKOH,19326,B,T,1.0618668709288916,0.0021086032451436,2151.0,0
506,5027,2007-10-08,LKOH,19359,B,T,1.9604377758395977,0.0032552681121443,2150.12,0
507,5041,2007-10-08,LKOH,19416,S,T,-100.0,0.0111195792692411,2153.49,1
508,5055,2007-10-08,LKOH,19454,B,T,0.0004226344410815,0.0077407792957498,2151.01,0
509,5065,2007-10-08,LKOH,19493,S,T,-0.2470811202423867,0.0004912508930628,2155.36,0
510,5066,2007-10-08,LKOH,19495,B,T,0.0571589343103959,0.0021688968267414,2154.0,0
511,5068,2007-10-08,LKOH,19514,S,T,0.0013921307489292,0.0232665774823561,2154.97,0
512,5077,2007-10-08,LKOH,19559,B,T,0.0276388737275064,0.0766925492682218,2153.4,0
513,5079,2007-10-08,LKOH,19568,S,T,-0.1494704586104802,0.0607597735381065,2154.0,0
514,5099,2007-10-08,LKOH,19638,B,T,100.0,0.005607139937644,2153.4,3
515,5113,2007-10-08,LKOH,19716,S,T,0.0,0.0224200401366802,2153.4,0
516,5116,2007-10-08,LKOH,19729,S,T,-0.0584120913925167,0.001952795916858,2154.9,0
517,5117,2007-10-08,LKOH,19731,S,T,0.0013859602606095,0.0087388698596119,2154.0,0
518,5164,2007-10-08,LKOH,19896,S,T,-100.0,0.043561463895277,2152.53,1
519,5174,2007-10-08,LKOH,19933,B,T,-0.0008294898810506,0.0065403297885925,2151.99,0
520,5195,2007-10-08,LKOH,20051,B,T,0.0012917114419292,0.0037541923133452,2149.0,0
521,5196,2007-10-08,LKOH,20055,B,T,6.309256168521862,0.0343615786115379,2149.51,0
522,5201,2007-10-08,LKOH,20074,S,T,-100.0,0.1016119088657174,2151.88,2
523,5212,2007-10-08,LKOH,20144,B,T,0.0004653305475646,0.0338981668803764,2149.01,0
524,5216,2007-10-08,LKOH,20156,B,T,4.405191081184596,0.0028713304640896,2153.0,0
525,5226,2007-10-08,LKOH,20189,S,T,-0.0169215120792192,0.0157529672768429,2150.2,0
526,5235,2007-10-08,LKOH,20221,B,T,0.0222293543513365,0.0098611558596,2150.51,0
527,5236,2007-10-08,LKOH,20226,B,T,100.0,0.0672327619070166,2149.41,3
528,5243,2007-10-08,LKOH,20259,B,T,-0.0664977097816871,0.1190556512094623,2150.45,2
529,5258,2007-10-08,LKOH,20324,B,T,0.8727806776794625,0.0032235136598587,2152.17,0
530,5271,2007-10-08,LKOH,20372,S,T,0.3443964695876005,0.2308027004397949,2151.59,2
531,5274,2007-10-08,LKOH,20379,B,T,0.0,0.0616954554534712,2149.5,0
532,5279,2007-10-08,LKOH,20392,B,T,80.0826477048509,0.008246203506755,2148.88,3
533,5281,2007-10-08,LKOH,20397,S,T,-100.0,0.0122997182506251,2151.5,1
534,5296,2007-10-08,LKOH,20464,S,T,0.0,0.0405637427055688,2149.8,0
535,5302,2007-10-08,LKOH,20505,S,T,0.0,0.019460271885786,2149.79,0
536,5304,2007-10-08,LKOH,20522,B,T,-0.070080344323964,0.0172990020366211,2150.0,0
537,5305,2007-10-08,LKOH,20530,B,T,-0.0009296272194841,0.0160622172740796,2151.4,0
538,5309,2007-10-08,LKOH,20541,B,T,2.6424941033770493,3.32855334012575e-05,2150.0,0
539,5310,2007-10-08,LKOH,20547,S,T,0.0281559625284859,0.0009465868584409,2151.0,0
540,5314,2007-10-08,LKOH,20559,B,T,3.694280268550193,0.0030296551209162,2151.3,0
541,5324,2007-10-08,LKOH,20592,B,T,0.0,0.0044806561584907,2149.57,0
542,5333,2007-10-08,LKOH,20624,B,T,0.0052567601703153,0.0002585644313447,2149.73,0
543,5334,2007-10-08,LKOH,20626,B,T,-0.0357089272318097,0.0037028246788224,2150.0,0
544,5349,2007-10-08,LKOH,20678,B,T,4.915108926858468,0.0006993539269459,2151.5,0
545,5351,2007-10-08,LKOH,20682,S,T,-0.0015619564894958,0.0014415032735837,2150.5,0
546,5384,2007-10-08,LKOH,20785,B,T,100.0,0.0008543743205748,2150.66,3
547,5391,2007-10-08,LKOH,20814,B,T,1.2908858029918648,1.1929913396997129e-05,2152.9,0
548,5398,2007-10-08,LKOH,20838,B,T,0.0046487843428901,0.0009330684144408,2151.1,0
549,5410,2007-10-08,LKOH,20885,S,T,-0.0007705276314124,0.002750794055039,2151.65,0
550,5412,2007-10-08,LKOH,20896,B,T,0.0,0.008144820209382,2151.67,0
551,5420,2007-10-08,LKOH,20939,S,T,-52.17127506470998,0.0003782391678,2152.52,0
552,5424,2007-10-08,LKOH,20954,S,T,-100.0,0.0026118909069884,2152.96,1
553,5429,2007-10-08,LKOH,20970,S,T,-18.698809373706297,0.0008222662019727,2152.99,0
554,5452,2007-10-08,LKOH,21066,B,T,84.61538461538461,0.0004998181563851,2152.0,3
555,5455,2007-10-08,LKOH,21077,S,T,0.0046449191551778,0.0015763063572594,2152.89,0
556,5466,2007-10-08,LKOH,21112,S,T,2.904212676719389e-05,0.0012894107648389,2152.05,0
557,5486,2007-10-08,LKOH,21174,S,T,0.0,0.0095545144127931,2151.0,0
558,5487,2007-10-08,LKOH,21176,B,T,6.919098291646549,0.0014714893194823,2152.0,0
559,5520,2007-10-08,LKOH,21285,B,T,-0.020921961085165,0.0006255844039247,2150.85,0
560,5528,2007-10-08,LKOH,21317,S,T,0.0292238212893872,0.000476749987377,2151.99,0
561,5552,2007-10-08,LKOH,21421,B,T,16.42990227857583,0.0025024722757157,2150.23,0
562,5583,2007-10-08,LKOH,21529,B,T,0.0046505138818008,0.0017227303231983,2150.3,0
563,5602,2007-10-08,LKOH,21590,S,T,-3.8461538461538463,0.0036118111504608,2151.8,0
564,5622,2007-10-08,LKOH,21651,S,T,-1.9607843137254903,9.40764215916229e-05,2151.57,0
565,5623,2007-10-08,LKOH,21658,B,T,0.0044652797553468,0.0009102999572769,2151.57,0
566,5649,2007-10-08,LKOH,21749,B,T,0.0065054552889292,0.0024138744717792,2152.04,0
567,5658,2007-10-08,LKOH,21796,B,T,0.5964214711729622,0.0026713365897856,2153.01,0
568,5663,2007-10-08,LKOH,21811,S,T,-0.1099331836233267,0.0021094651788766,2151.5,0
569,5667,2007-10-08,LKOH,21825,B,T,0.0,0.0018394385213525,2153.06,0
570,5669,2007-10-08,LKOH,21830,S,T,-0.0029900107410473,0.0040475806442442,2152.99,0
571,5672,2007-10-08,LKOH,21843,B,T,0.0830024567900978,0.0005879382693001,2154.0,0
572,5682,2007-10-08,LKOH,21873,B,T,0.0052554497283483,0.000934247462282,2153.83,0
573,5696,2007-10-08,LKOH,21924,S,T,0.0,0.0005579697426492,2152.96,0
574,5716,2007-10-08,LKOH,22010,S,T,-100.0,0.0038759827795869,2153.98,1
575,5727,2007-10-08,LKOH,22048,B,T,-0.0013655364607524,0.0004141886469756,2153.0,0
576,5731,2007-10-08,LKOH,22067,S,T,0.0,0.006512952673578,2153.0,0
577,5745,2007-10-08,LKOH,22127,S,T,-33.098591549295776,0.0003451403528394,2153.0,0
578,5749,2007-10-08,LKOH,22138,B,T,54.40012563795263,0.0041807410654714,2152.0,0
579,5757,2007-10-08,LKOH,22176,B,T,53.21419526724877,0.0079371395861605,2152.02,0
580,5764,2007-10-08,LKOH,22197,B,T,-0.0070123983258286,0.0010395089382803,2153.0,0
581,5772,2007-10-08,LKOH,22221,B,T,-0.0099291456168779,0.0001580735731822,2152.0,0
582,5778,2007-10-08,LKOH,22241,S,T,-5.170026289776567,0.0083172495269527,2152.01,0
583,5783,2007-10-08,LKOH,22261,B,T,4.773905983658409,0.0003423134593345,2152.41,0
584,5792,2007-10-08,LKOH,22301,S,T,0.0,0.0007386769173264,2152.99,0
585,5807,2007-10-08,LKOH,22358,S,T,0.0125422138400998,0.0042325202318264,2152.73,0
586,5812,2007-10-08,LKOH,22373,B,T,-0.0231616228678781,0.007737324537557,2184.9,4
587,5820,2007-10-08,LKOH,22404,B,T,-0.0029870723987164,0.0059847983560365,2152.9,0
588,5830,2007-10-08,LKOH,22439,S,T,-0.4969133778959093,0.0008186072987558,2153.02,0
589,5841,2007-10-08,LKOH,22476,B,T,0.0455271862340737,0.0004199288767618,2153.0,0
590,5908,2007-10-08,LKOH,22717,B,T,0.0004644660266426,0.0088769606986787,2153.01,0
591,5912,2007-10-08,LKOH,22728,B,T,0.0235183443085554,0.017226854029042,2153.33,0
592,5930,2007-10-08,LKOH,22795,S,T,-92.85647034173918,0.0052239129975982,2154.69,1
593,5941,2007-10-08,LKOH,22828,S,T,-5.774201725223975,0.0016354315384942,2152.62,0
594,5945,2007-10-08,LKOH,22838,S,T,0.0023213166508127,0.0086354012803138,2153.95,0
595,5959,2007-10-08,LKOH,22875,B,T,0.0097528805829452,0.0021755389229001,2153.21,0
596,5965,2007-10-08,LKOH,22897,S,T,-11.34051179903243,0.0030876851863101,2154.57,0
597,5968,2007-10-08,LKOH,22906,B,T,0.2297150358371684,0.0033466148653224,2154.79,0
598,5970,2007-10-08,LKOH,22914,S,T,-0.0567976006040082,0.0010598865468036,2154.0,0
599,5971,2007-10-08,LKOH,22920,B,T,57.61538733562143,0.0005089265484027,2153.03,0
600,6005,2007-10-08,LKOH,23093,S,T,4.357320740595042e-05,0.0013653249179196,2154.0,0
601,6016,2007-10-08,LKOH,23133,B,T,0.0006387127347028,0.0014072536625517,2153.16,0
602,6019,2007-10-08,LKOH,23141,B,T,0.0183418502979961,0.0003626074700373,2153.58,0
603,6027,2007-10-08,LKOH,23166,S,T,0.0023213166508127,0.0006093428992627,2153.95,0
604,6028,2007-10-08,LKOH,23172,S,T,0.6077319850875917,0.0008672943902126,2153.91,0
605,6029,2007-10-08,LKOH,23177,B,T,0.6530039663033749,0.0046904397913378,2154.01,0
606,6042,2007-10-08,LKOH,23235,S,T,0.0100672666787964,0.0024055085869935,2153.83,0
607,6047,2007-10-08,LKOH,23254,S,T,0.0,0.0003588939048012,2153.0,0
608,6054,2007-10-08,LKOH,23290,S,T,0.0142384183920006,0.0020854705236244,2152.99,0
609,6066,2007-10-08,LKOH,23338,S,T,-9.73978139946738,0.0035711483174632,2153.0,0
610,6068,2007-10-08,LKOH,23348,S,T,-100.0,0.0013123868547157,2152.0,1
611,6076,2007-10-08,LKOH,23367,B,T,0.0,0.0001749145169116,2151.52,0
612,6089,2007-10-08,LKOH,23410,B,T,0.2951322429018811,0.0029354567504327,2163.75,0
613,6101,2007-10-08,LKOH,23466,B,T,0.0004648136097526,6.791529079969105e-05,2151.4,0
614,6115,2007-10-08,LKOH,23530,S,T,0.0241581803315237,0.0019870608619658,2152.48,0
615,6119,2007-10-08,LKOH,23548,S,T,-6.97026346195917e-05,0.000465069880421,2152.0,0
616,6151,2007-10-08,LKOH,23651,S,T,-100.0,0.0003312751074412,2151.84,1
617,6152,2007-10-08,LKOH,23653,B,T,0.0,0.0046103222148652,2151.02,0
618,6162,2007-10-08,LKOH,23686,S,T,-100.0,0.0001345806608463,2151.6,1
619,6170,2007-10-08,LKOH,23713,S,T,0.0070762668945861,0.0010250227219306,2151.4,0
620,6173,2007-10-08,LKOH,23731,B,T,3.479716510855348,0.0003698310262153,2151.12,0
621,6200,2007-10-08,LKOH,23842,B,T,4.788924533007513,0.0038672217677844,2151.21,0
622,6225,2007-10-08,LKOH,23912,B,T,-0.0074666646149534,0.0021712492848553,2152.0,0
623,6237,2007-10-08,LKOH,23999,S,T,-0.0553027944176734,0.005245956762635,2151.79,0
624,6239,2007-10-08,LKOH,24009,B,T,100.0,0.0054877262891763,2151.8,3
625,6270,2007-10-08,LKOH,24137,S,T,0.0011997010086727,0.0064882808967255,2150.0,0
626,6284,2007-10-08,LKOH,24242,S,T,-3.999106199345479,0.0082158280952282,2148.15,0
627,6288,2007-10-08,LKOH,24268,S,T,-0.5309170376988879,0.005285967863576,2148.58,0
628,6292,2007-10-08,LKOH,24285,B,T,100.0,0.000702955131235,2145.05,3
629,6298,2007-10-08,LKOH,24308,B,T,0.0978975339144985,0.0009752701506802,2145.1,0
630,6300,2007-10-08,LKOH,24313,S,T,-0.0209741319039766,0.0014827175090355,2145.5,0
631,6303,2007-10-08,LKOH,24326,B,T,100.0,0.0016180458320748,2145.15,3
632,6309,2007-10-08,LKOH,24341,S,T,0.0049584102074791,0.0016882880309739,2146.89,0
633,6310,2007-10-08,LKOH,24343,B,T,100.0,0.0055393145028137,2145.28,3
634,6313,2007-10-08,LKOH,24351,B,T,4.956197576887227,0.0025872986809666,2146.0,0
635,6339,2007-10-08,LKOH,24437,B,T,0.1328670521375162,0.0083075495042607,2146.4,0
636,6349,2007-10-08,LKOH,24466,S,T,-64.83217719748238,0.0011016244271487,2147.95,0
637,6361,2007-10-08,LKOH,24525,B,T,-0.0008530215784039,0.0042737950277346,2152.0,0
638,6365,2007-10-08,LKOH,24544,B,T,100.0,0.0001747182294944,2146.55,3
639,6373,2007-10-08,LKOH,24570,B,T,0.0302797381967293,0.0002882652698776,2146.65,0
640,6375,2007-10-08,LKOH,24581,B,T,0.0578972953638087,0.0010973512739525,2147.02,0
641,6382,2007-10-08,LKOH,24608,S,T,0.0,0.0004778854692288,2147.88,0
642,6393,2007-10-08,LKOH,24637,S,T,0.0422892364086,0.0009173441946525,2149.98,0
643,6396,2007-10-08,LKOH,24644,B,T,50.00279444092551,0.0009215211094263,2147.12,0
644,6405,2007-10-08,LKOH,24677,B,T,50.10944434871298,0.0017870063373469,2147.21,0
645,6406,2007-10-08,LKOH,24685,S,T,0.0002287756960207,0.0079930897927002,2147.87,0
646,6409,2007-10-08,LKOH,24693,B,T,3.5937179663154097,0.0025443202976132,2147.78,0
647,6413,2007-10-08,LKOH,24705,B,T,0.0102458062052234,0.0019222612760206,2147.22,0
648,6414,2007-10-08,LKOH,24707,B,T,-0.0103160146705126,0.0027818880774647,2151.03,0
649,6418,2007-10-08,LKOH,24718,B,T,0.0512283152869907,0.0024480275312894,2147.25,0
650,6419,2007-10-08,LKOH,24724,B,T,20.689655172413797,0.013281719695918,2147.35,0
651,6430,2007-10-08,LKOH,24778,S,T,-0.0027790237669486,8.076173486095927e-05,2147.82,0
652,6433,2007-10-08,LKOH,24795,S,T,0.0,0.0017286438870286,2147.86,0
653,6443,2007-10-08,LKOH,24831,S,T,0.0,0.0021003652954686,2147.71,0
654,6452,2007-10-08,LKOH,24874,S,T,-91.66656318829288,0.0034475702519146,2147.55,1
655,6453,2007-10-08,LKOH,24879,S,T,-2.390707265482632,0.001161690613415,2147.11,0
656,6469,2007-10-08,LKOH,24954,B,T,-0.0712134681889943,0.0032038678609894,2148.74,0
657,6474,2007-10-08,LKOH,24984,B,T,7.212713263661568,0.0022014344671794,2147.5,0
658,6481,2007-10-08,LKOH,25006,S,T,0.0,0.001766394926362,2147.54,0
659,6491,2007-10-08,LKOH,25033,S,T,0.0004656512365258,0.0002418530062627,2147.53,0
660,6528,2007-10-08,LKOH,25188,B,T,-0.0107516599167212,0.0017079195228994,2149.7,0
661,6545,2007-10-08,LKOH,25238,S,T,-100.0,0.0269697761450443,2149.45,1
662,6554,2007-10-08,LKOH,25261,B,T,100.0,0.0197931863092103,2146.51,3
663,6556,2007-10-08,LKOH,25265,S,T,-0.2903346369044475,0.0087564233887403,2148.5,0
664,6584,2007-10-08,LKOH,25372,B,T,-4.820203087513899e-05,0.004816936655838,2149.0,0
665,6586,2007-10-08,LKOH,25377,B,T,0.1695570554833481,0.0053274017550572,2146.77,0
666,6587,2007-10-08,LKOH,25380,S,T,-97.3684210526316,0.0020220529977373,2148.9,1
667,6600,2007-10-08,LKOH,25425,B,T,85.23859936148297,0.000243617664061,2148.1,3
668,6607,2007-10-08,LKOH,25448,S,T,-50.0,0.0081253942517181,2148.5,0
669,6610,2007-10-08,LKOH,25458,S,T,-50.0,0.0004790267634015,2149.77,0
670,6632,2007-10-08,LKOH,25538,S,T,0.0,0.0029936776863684,2148.93,0
671,6641,2007-10-08,LKOH,25572,B,T,-0.0325732899022716,0.001999085909684,2149.0,0
672,6645,2007-10-08,LKOH,25584,B,T,1.4038831077564518,0.0002343303621089,2148.55,0
673,6664,2007-10-08,LKOH,25638,B,T,2.488762340744846,0.0096061622540865,2149.55,0
674,6680,2007-10-08,LKOH,25690,B,T,-0.1097423057053869,9.851119463203514e-05,2148.67,0
675,6683,2007-10-08,LKOH,25697,B,T,-0.0268614897834982,0.0022173766965113,2149.27,0
676,6686,2007-10-08,LKOH,25713,S,T,-0.4772798335986069,0.0007452175922757,2149.2,0
677,6708,2007-10-08,LKOH,25834,B,T,5.403058141586559e-06,0.0180264749106337,2149.6,0
678,6713,2007-10-08,LKOH,25859,B,T,-0.0697674418604651,0.0260902522832269,2150.0,0
679,6739,2007-10-08,LKOH,25937,B,T,-2.331590649599904e-05,0.0036470269850271,2150.0,0
680,6743,2007-10-08,LKOH,25945,B,T,5.5247207081193645e-05,0.0023236432745778,2150.55,0
681,6754,2007-10-08,LKOH,25984,B,T,0.00317299670391,0.0010789524914206,2150.5,0
682,6756,2007-10-08,LKOH,25989,S,T,-100.0,0.0004469873066846,2150.89,1
683,6762,2007-10-08,LKOH,26008,B,T,0.0195394277739042,0.0059649496863894,2149.5,0
684,6767,2007-10-08,LKOH,26030,B,T,-0.0001510964899952,0.0079587386416977,2150.1,0
685,6768,2007-10-08,LKOH,26032,S,T,-100.0,0.0110295181745398,2149.99,1
686,6780,2007-10-08,LKOH,26081,B,T,-6.200310325526154e-05,0.0042279696538782,2150.43,0
687,6782,2007-10-08,LKOH,26085,S,T,0.0019545204801153,0.0100297076519726,2158.5,0
688,6801,2007-10-08,LKOH,26151,S,T,-0.0144088200570749,0.0056091284269467,2151.46,0
689,6804,2007-10-08,LKOH,26162,B,T,0.0061290229461063,0.0020148602225066,2152.2,0
