,SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
6989,LKOH,2007-10-08,26902,B,T,0.01160205866929028,0.0001176518816566985,2154.79
7012,LKOH,2007-10-08,27014,B,T,100.0,0.0007163265981745387,2155.2
7034,LKOH,2007-10-08,27113,B,T,-0.008353443475024888,0.013910119871811543,2154.8
7040,LKOH,2007-10-08,27127,S,T,4.3868276955578474e-05,0.003335479690794324,2154.8
7044,LKOH,2007-10-08,27138,S,T,-100.0,0.011536134084793035,2155.95
7060,LKOH,2007-10-08,27228,S,T,-100.0,0.014953969898835778,2155.79
7079,LKOH,2007-10-08,27295,B,T,0.01778291290805594,0.01348852962990016,2155.51
7085,LKOH,2007-10-08,27337,B,T,0.009275577404685008,0.004069533797729062,2156.2
7090,LKOH,2007-10-08,27384,S,T,-7.624372427026007,0.016380645614382183,2157.5
7094,LKOH,2007-10-08,27406,B,T,4.462318276420776,0.0016452767791440516,2156.5
7109,LKOH,2007-10-08,27483,S,T,0.00033867551385504676,0.004540182295541382,2155.95
7119,LKOH,2007-10-08,27539,B,T,0.007887386676815386,0.01820057299890269,2155.34
7134,LKOH,2007-10-08,27609,B,T,0.2764402120977,0.0013733385791503867,2155.0
7145,LKOH,2007-10-08,27639,B,T,100.0,0.0023040740398546362,2153.27
7151,LKOH,2007-10-08,27669,S,T,0.006035563396634437,0.0003111977580282777,2153.9
7156,LKOH,2007-10-08,27681,B,T,19.945531995946393,0.0011415081550381634,2153.33
7157,LKOH,2007-10-08,27685,B,T,0.0032508243161734874,0.001362592040006902,2153.3
7167,LKOH,2007-10-08,27741,B,T,0.004643948470764663,0.0015034824284256103,2153.34
7170,LKOH,2007-10-08,27751,B,T,9.947576273047105e-05,0.0027461336347582893,2154.15
7177,LKOH,2007-10-08,27769,B,T,0.004643905338629354,0.004593077726922428,2153.36
7180,LKOH,2007-10-08,27778,B,T,0.01611501243214804,0.0016589190850437522,2153.7
7187,LKOH,2007-10-08,27808,B,T,0.025536380055631323,0.0032237867867442394,2153.79
7205,LKOH,2007-10-08,27873,B,T,0.006970718699855459,0.0011644724143424002,2154.39
7229,LKOH,2007-10-08,27964,B,T,0.03083663982777482,0.0008029824061395136,2153.8
7281,LKOH,2007-10-08,28169,B,T,100.0,0.004388902094941444,2155.11
7299,LKOH,2007-10-08,28237,S,T,-100.0,0.00755577282410811,2156.94
7300,LKOH,2007-10-08,28245,S,T,-100.0,0.004498820282288637,2156.89
7338,LKOH,2007-10-08,28376,B,T,100.0,0.0018212347261141384,2155.52
7342,LKOH,2007-10-08,28394,S,T,0.023141554326344536,0.006803916380930801,2156.5
7355,LKOH,2007-10-08,28458,S,T,-0.0030561649585348163,0.00164653970274803,2157.01
7362,LKOH,2007-10-08,28477,S,T,0.000927222320094846,0.00025326676825193867,2156.98
7365,LKOH,2007-10-08,28489,B,T,100.0,0.005693080576791942,2155.67
7368,LKOH,2007-10-08,28496,B,T,9.090698262776186,0.0007189963032376989,2156.0
7379,LKOH,2007-10-08,28540,S,T,-100.0,0.0003644674613008178,2156.8
7389,LKOH,2007-10-08,28576,B,T,0.0,0.004947885138643508,2156.0
7398,LKOH,2007-10-08,28610,B,T,0.0,0.0010466984293646521,2155.61
7401,LKOH,2007-10-08,28621,S,T,-100.00000000000001,0.006398839367900083,2156.53
7407,LKOH,2007-10-08,28648,B,T,19.999878543954438,0.003708501854960508,2156.54
7408,LKOH,2007-10-08,28651,B,T,6.474802612406612,0.0004851494321130149,2156.01
7418,LKOH,2007-10-08,28708,B,T,1.2651618342333135,0.004854670120217579,2155.86
7424,LKOH,2007-10-08,28731,S,T,-1.0413970327455002,0.002851233673274878,2156.99
7425,LKOH,2007-10-08,28735,B,T,21.9745793236438,0.0020523069369298027,2156.55
7432,LKOH,2007-10-08,28761,B,T,0.8024777050824747,0.0003201437184850793,2157.0
7449,LKOH,2007-10-08,28827,S,T,-53.9367272248981,0.0018182947855358699,2156.69
7458,LKOH,2007-10-08,28886,B,T,0.00046381974110594465,0.0007450447030479227,2156.01
7461,LKOH,2007-10-08,28904,S,T,-100.0,0.0019992742168676715,2156.0
7464,LKOH,2007-10-08,28912,B,T,-0.023191094619666047,0.0046022521811675075,2156.0
7472,LKOH,2007-10-08,28947,S,T,-100.0,0.0006408663643444621,2156.55
7478,LKOH,2007-10-08,28961,B,T,19.062156561182405,0.0008329803582970973,2156.0
7483,LKOH,2007-10-08,28980,S,T,1.535080602163306,0.0001019304652799067,2156.89
7503,LKOH,2007-10-08,29047,S,T,-100.0,0.0023679434319308097,2156.65
7505,LKOH,2007-10-08,29059,S,T,-100.0,0.00016842101846251836,2156.63
7507,LKOH,2007-10-08,29064,B,T,24.773410710258347,6.34580932042937e-05,2155.85
7526,LKOH,2007-10-08,29129,B,T,0.17917770994376642,0.0028631146086596396,2156.5
7565,LKOH,2007-10-08,29296,B,T,100.0,0.006851363130454777,2156.6
